timestamp,aqi,pm25,pm10,no2,o3,co,so2,temp,humidity,wind
2025-12-06 17:23:22,4,57.41,64.45,0.81,101.47,318.5,0.82,32.1,66,1.03
2025-12-06 20:38:22,3,43.15,47.02,0.44,88.52,311.67,0.39,27.1,83,1.03
2025-12-06 20:39:23,3,43.15,47.02,0.44,88.52,311.67,0.39,27.1,83,1.03
2025-12-06 20:43:22,3,43.15,47.02,0.44,88.52,311.67,0.39,27.1,83,1.03
2025-12-06 23:45:37,3,40.44,43.72,0.35,83.36,313.97,0.26,25.1,83,1.03
2025-12-06 23:48:22,3,40.44,43.72,0.35,83.36,313.97,0.26,25.1,83,1.03
2025-12-06 23:49:24,3,40.44,43.72,0.35,83.36,313.97,0.26,25.1,83,1.03
2025-12-06 23:54:24,3,40.44,43.72,0.35,83.36,313.97,0.26,25.1,83,1.03
2025-12-07 09:59:25,3,38.46,45.24,1.71,55.3,366.99,0.67,27.1,78,2.57
2025-12-07 10:04:25,3,38.46,45.24,1.71,55.3,366.99,0.67,27.1,78,2.06
2025-12-07 10:09:25,3,38.46,45.24,1.71,55.3,366.99,0.67,27.1,78,2.06
2025-12-07 10:14:24,3,38.46,45.24,1.71,55.3,366.99,0.67,27.1,78,2.06
2025-12-07 10:19:24,3,38.46,45.24,1.71,55.3,366.99,0.67,27.1,78,2.06
2025-12-07 10:24:23,3,38.46,45.24,1.71,55.3,366.99,0.67,27.1,78,2.06
2025-12-07 10:29:27,3,38.46,45.24,1.71,55.3,366.99,0.67,27.1,78,2.06
2025-12-07 10:34:25,3,38.46,45.24,1.71,55.3,366.99,0.67,27.1,78,2.06
2025-12-07 10:39:23,3,38.46,45.24,1.71,55.3,366.99,0.67,27.1,78,2.06
2025-12-07 10:44:23,3,38.46,45.24,1.71,55.3,366.99,0.67,30.1,58,2.06
2025-12-07 10:49:24,3,38.46,45.24,1.71,55.3,366.99,0.67,30.1,58,2.06
2025-12-07 10:54:23,3,38.46,45.24,1.71,55.3,366.99,0.67,30.1,58,2.06
2025-12-07 10:59:23,3,37.78,44.53,1.57,62.38,338.56,0.85,30.1,58,2.06
2025-12-07 11:04:23,3,37.78,44.53,1.57,62.38,338.56,0.85,30.1,58,2.06
2025-12-07 11:09:23,3,37.78,44.53,1.57,62.38,338.56,0.85,30.1,58,2.06
2025-12-07 11:14:23,3,37.78,44.53,1.57,62.38,338.56,0.85,30.1,58,3.6
2025-12-07 11:19:23,3,37.78,44.53,1.57,62.38,338.56,0.85,30.1,58,3.6
2025-12-07 11:24:23,3,37.78,44.53,1.57,62.38,338.56,0.85,30.1,58,3.6
2025-12-07 11:29:23,3,37.78,44.53,1.57,62.38,338.56,0.85,30.1,58,3.6
2025-12-07 11:34:23,3,37.78,44.53,1.57,62.38,338.56,0.85,30.1,58,3.6
2025-12-07 11:39:23,3,37.78,44.53,1.57,62.38,338.56,0.85,31.1,51,3.6
2025-12-07 11:44:23,3,37.78,44.53,1.57,62.38,338.56,0.85,31.1,51,3.6
2025-12-07 11:49:23,3,37.78,44.53,1.57,62.38,338.56,0.85,31.1,51,3.6
2025-12-07 11:54:24,3,37.78,44.53,1.57,62.38,338.56,0.85,31.1,51,3.6
2025-12-07 11:59:24,3,39.24,46.26,1.6,69.42,327.11,1.08,31.1,51,3.6
2025-12-07 12:04:24,3,39.24,46.26,1.6,69.42,327.11,1.08,31.1,51,3.6
2025-12-07 13:54:24,3,41.28,48.56,1.65,75.41,324.59,1.26,32.1,62,1.54
2025-12-07 13:59:25,3,42.56,49.74,1.52,80.83,318.36,1.29,32.1,62,1.54
2025-12-07 14:04:25,3,42.56,49.74,1.52,80.83,318.36,1.29,32.1,62,1.54
2025-12-07 14:09:25,3,42.56,49.74,1.52,80.83,318.36,1.29,32.1,62,1.54
2025-12-07 14:14:28,3,42.56,49.74,1.52,80.83,318.36,1.29,33.1,52,3.09
2025-12-07 14:19:25,3,42.56,49.74,1.52,80.83,318.36,1.29,33.1,52,3.09
2025-12-07 14:24:25,3,42.56,49.74,1.52,80.83,318.36,1.29,33.1,52,3.09
2025-12-07 14:29:25,3,42.56,49.74,1.52,80.83,318.36,1.29,33.1,52,3.09
2025-12-07 14:34:25,3,42.56,49.74,1.52,80.83,318.36,1.29,33.1,52,3.09
2025-12-07 14:39:25,3,42.56,49.74,1.52,80.83,318.36,1.29,33.1,52,2.57
2025-12-07 14:44:23,3,42.56,49.74,1.52,80.83,318.36,1.29,33.1,52,2.57
2025-12-07 14:49:23,3,42.56,49.74,1.52,80.83,318.36,1.29,33.1,52,2.57
2025-12-07 14:54:23,3,42.56,49.74,1.52,80.83,318.36,1.29,33.1,52,2.57
2025-12-07 14:59:29,3,43.47,50.5,1.51,84.68,316.33,1.33,33.1,52,2.57
2025-12-07 15:04:24,3,43.47,50.5,1.51,84.68,316.33,1.33,33.1,52,2.57
2025-12-07 15:09:23,3,43.47,50.5,1.51,84.68,316.33,1.33,33.1,52,3.6
2025-12-07 15:14:24,3,43.47,50.5,1.51,84.68,316.33,1.33,33.1,52,3.6
2025-12-07 15:19:23,3,43.47,50.5,1.51,84.68,316.33,1.33,33.1,52,3.6
2025-12-07 15:24:23,3,43.47,50.5,1.51,84.68,316.33,1.33,33.1,52,3.6
2025-12-07 15:29:23,3,43.47,50.5,1.51,84.68,316.33,1.33,33.1,52,3.6
2025-12-07 15:34:23,3,43.47,50.5,1.51,84.68,316.33,1.33,33.1,52,3.6
2025-12-07 15:39:23,3,43.47,50.5,1.51,84.68,316.33,1.33,32.1,55,2.57
2025-12-07 15:44:23,3,43.47,50.5,1.51,84.68,316.33,1.33,32.1,55,2.57
2025-12-07 15:49:23,3,43.47,50.5,1.51,84.68,316.33,1.33,32.1,55,2.57
2025-12-07 15:54:23,3,43.47,50.5,1.51,84.68,316.33,1.33,32.1,55,2.57
2025-12-07 15:59:24,3,43.13,49.9,1.59,85.4,315.47,1.31,32.1,55,2.57
2025-12-07 16:04:23,3,43.13,49.9,1.59,85.4,315.47,1.31,32.1,55,2.57
2025-12-07 16:09:23,3,43.13,49.9,1.59,85.4,315.47,1.31,32.1,55,2.57
2025-12-07 16:14:23,3,43.13,49.9,1.59,85.4,315.47,1.31,31.1,66,2.06
2025-12-07 16:19:23,3,43.13,49.9,1.59,85.4,315.47,1.31,31.1,66,2.06
2025-12-07 16:24:23,3,43.13,49.9,1.59,85.4,315.47,1.31,31.1,66,2.06
2025-12-07 16:29:23,3,43.13,49.9,1.59,85.4,315.47,1.31,31.1,66,2.06
2025-12-07 16:34:23,3,43.13,49.9,1.59,85.4,315.47,1.31,31.1,66,2.06
2025-12-07 16:39:24,3,43.13,49.9,1.59,85.4,315.47,1.31,31.1,66,2.06
2025-12-07 16:44:23,3,43.13,49.9,1.59,85.4,315.47,1.31,31.1,66,2.06
2025-12-07 16:49:23,3,43.13,49.9,1.59,85.4,315.47,1.31,31.1,66,2.06
2025-12-07 16:54:23,3,43.13,49.9,1.59,85.4,315.47,1.31,31.1,66,2.06
2025-12-07 16:59:23,3,42.72,49.48,1.66,83.46,318.95,1.2,31.1,66,2.06
2025-12-07 17:04:23,3,42.72,49.48,1.66,83.46,318.95,1.2,31.1,66,2.06
2025-12-07 17:09:23,3,42.72,49.48,1.66,83.46,318.95,1.2,30.1,70,2.06
2025-12-07 17:14:23,3,42.72,49.48,1.66,83.46,318.95,1.2,30.1,70,2.06
2025-12-07 20:19:23,3,36.61,41.84,1.07,76.17,293.22,0.7,28.1,83,1.54
2025-12-07 20:24:24,3,36.61,41.84,1.07,76.17,293.22,0.7,28.1,83,1.54
2025-12-07 22:27:53,2,23.9,26.96,0.72,71.99,241.39,0.52,27.1,83,1.54
2025-12-07 22:29:24,2,23.9,26.96,0.72,71.99,241.39,0.52,27.1,83,1.54
2025-12-07 22:29:26,2,23.9,26.96,0.72,71.99,241.39,0.52,27.1,83,1.54
2025-12-07 22:34:24,2,23.9,26.96,0.72,71.99,241.39,0.52,27.1,83,1.54
2025-12-07 22:34:26,2,23.9,26.96,0.72,71.99,241.39,0.52,27.1,83,1.54
2025-12-07 22:39:25,2,23.9,26.96,0.72,71.99,241.39,0.52,25.43,68,2.73
2025-12-07 22:44:24,2,23.9,26.96,0.72,71.99,241.39,0.52,25.43,68,2.73
2025-12-07 22:44:26,2,23.9,26.96,0.72,71.99,241.39,0.52,25.43,68,2.73
2025-12-07 22:49:25,2,23.9,26.96,0.72,71.99,241.39,0.52,25.43,68,2.73
2025-12-07 22:54:24,2,23.9,26.96,0.72,71.99,241.39,0.52,25.43,68,2.73
2025-12-07 22:54:26,2,23.9,26.96,0.72,71.99,241.39,0.52,25.43,68,2.73
2025-12-07 22:59:24,2,23.9,26.96,0.72,71.99,241.39,0.52,25.43,68,2.73
2025-12-07 22:59:26,2,23.9,26.96,0.72,71.99,241.39,0.52,25.43,68,2.73
2025-12-07 23:04:25,2,18.7,20.99,0.63,69.76,223.03,0.43,24.55,68,2.8
2025-12-07 23:09:24,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:09:26,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:14:24,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:14:26,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:19:25,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:24:24,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:29:24,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:29:26,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:34:24,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:39:25,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:44:24,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,0
2025-12-07 23:44:26,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,4.12
2025-12-07 23:49:25,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,4.12
2025-12-07 23:54:24,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,4.12
2025-12-07 23:59:25,2,18.7,20.99,0.63,69.76,223.03,0.43,26.1,94,4.12
2025-12-08 00:04:25,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,4.12
2025-12-08 00:09:23,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,4.12
2025-12-08 00:09:25,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,4.12
2025-12-08 00:14:23,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,4.12
2025-12-08 00:14:25,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,4.12
2025-12-08 00:19:23,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,3.6
2025-12-08 00:19:25,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,3.6
2025-12-08 00:24:23,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,3.6
2025-12-08 00:24:24,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,3.6
2025-12-08 00:29:25,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,3.6
2025-12-08 00:34:24,2,17.24,19.3,0.57,68.22,216.29,0.38,26.1,94,3.6
2025-12-08 00:39:24,2,17.24,19.3,0.57,68.22,216.29,0.38,25.1,88,1.54
2025-12-08 00:39:26,2,17.24,19.3,0.57,68.22,216.29,0.38,25.1,88,1.54
2025-12-08 06:54:38,3,29.48,36.3,2.8,34.94,338.9,0.59,22.1,88,1.03
2025-12-08 06:59:24,3,29.73,36.78,3.36,33.91,340.95,0.92,22.1,88,1.03
2025-12-08 07:04:24,3,29.73,36.78,3.36,33.91,340.95,0.92,22.1,88,1.03
2025-12-08 07:04:26,3,29.73,36.78,3.36,33.91,340.95,0.92,22.1,88,1.03
2025-12-08 08:32:27,3,30.66,38.05,3.34,36.12,344.59,1.22,24.1,83,1.03
2025-12-08 08:34:24,3,30.66,38.05,3.34,36.12,344.59,1.22,24.1,83,1.03
2025-12-08 08:34:26,3,30.66,38.05,3.34,36.12,344.59,1.22,24.1,83,1.03
2025-12-08 08:39:24,3,30.66,38.05,3.34,36.12,344.59,1.22,24.1,83,1.03
2025-12-08 08:39:26,3,30.66,38.05,3.34,36.12,344.59,1.22,24.1,83,1.03
2025-12-08 10:17:34,3,37.94,45.79,2.16,64.93,330.54,1.59,27.1,69,3.09
2025-12-08 10:53:24,3,37.94,45.79,2.16,64.93,330.54,1.59,28.1,69,2.57
2025-12-08 10:58:22,3,37.94,45.79,2.16,64.93,330.54,1.59,28.1,69,2.57
2025-12-08 11:03:22,3,37.94,45.79,2.16,64.93,330.54,1.59,28.1,69,2.57
2025-12-08 11:08:22,3,41.92,49.59,1.51,79.49,307.56,1.63,29.1,65,2.57
2025-12-08 11:13:22,3,41.92,49.59,1.51,79.49,307.56,1.63,29.1,65,2.57
2025-12-08 11:18:22,3,41.92,49.59,1.51,79.49,307.56,1.63,29.1,65,2.57
2025-12-08 11:23:22,3,41.92,49.59,1.51,79.49,307.56,1.63,29.1,65,2.57
2025-12-08 11:28:22,3,41.92,49.59,1.51,79.49,307.56,1.63,29.1,65,2.57
2025-12-08 11:33:22,3,41.92,49.59,1.51,79.49,307.56,1.63,29.1,65,2.57
2025-12-08 11:38:22,3,41.92,49.59,1.51,79.49,307.56,1.63,29.1,65,2.57
2025-12-08 11:43:22,3,41.92,49.59,1.51,79.49,307.56,1.63,29.1,65,2.57
2025-12-08 11:48:22,3,41.92,49.59,1.51,79.49,307.56,1.63,30.1,62,2.06
2025-12-08 11:53:22,3,41.92,49.59,1.51,79.49,307.56,1.63,30.1,62,2.06
2025-12-08 15:50:54,3,33.98,37.83,0.59,82.95,273.18,0.59,32.1,62,2.06
2025-12-08 15:53:21,3,33.98,37.83,0.59,82.95,273.18,0.59,32.1,62,2.06
2025-12-08 15:58:26,3,33.98,37.83,0.59,82.95,273.18,0.59,32.1,62,2.06
2025-12-08 16:03:21,3,31.05,33.73,0.47,81.41,282.82,0.34,32.1,62,2.06
2025-12-08 16:08:44,3,31.05,33.73,0.47,81.41,282.82,0.34,32.1,62,1.54
2025-12-08 16:13:24,3,31.05,33.73,0.47,81.41,282.82,0.34,32.1,62,1.54
2025-12-08 16:18:22,3,31.05,33.73,0.47,81.41,282.82,0.34,32.1,62,1.54
2025-12-08 16:23:22,3,31.05,33.73,0.47,81.41,282.82,0.34,32.1,62,1.54
2025-12-08 16:28:23,3,31.05,33.73,0.47,81.41,282.82,0.34,32.1,62,1.54
2025-12-08 16:33:22,3,31.05,33.73,0.47,81.41,282.82,0.34,32.1,62,1.54
2025-12-08 16:38:21,3,31.05,33.73,0.47,81.41,282.82,0.34,32.1,62,1.54
2025-12-08 16:43:21,3,31.05,33.73,0.47,81.41,282.82,0.34,32.1,62,1.54
2025-12-08 16:48:22,3,31.05,33.73,0.47,81.41,282.82,0.34,31.1,58,1.54
2025-12-08 16:53:21,3,31.05,33.73,0.47,81.41,282.82,0.34,31.1,58,1.54
2025-12-08 16:58:21,3,31.05,33.73,0.47,81.41,282.82,0.34,31.1,58,1.54
2025-12-08 17:03:22,3,31.21,33.78,0.49,81.22,292.43,0.25,31.1,58,1.54
2025-12-08 17:08:32,3,31.21,33.78,0.49,81.22,292.43,0.25,31.1,58,1.54
2025-12-08 17:13:21,3,31.21,33.78,0.49,81.22,292.43,0.25,30.1,62,1.54
2025-12-08 17:48:23,3,31.21,33.78,0.49,81.22,292.43,0.25,30.1,62,1.54
2025-12-08 21:03:22,3,33.02,36.71,0.31,83.13,292.79,0.17,27.1,78,1.54
2025-12-08 21:08:27,3,33.02,36.71,0.31,83.13,292.79,0.17,27.1,78,1.54
2025-12-08 21:53:34,3,33.02,36.71,0.31,83.13,292.79,0.17,27.1,78,1.54
2025-12-08 21:58:24,3,33.02,36.71,0.31,83.13,292.79,0.17,27.1,78,1.54
2025-12-08 22:03:23,3,33.02,36.71,0.31,83.13,292.79,0.17,27.1,78,1.54
2025-12-08 22:08:29,3,32.37,35.88,0.27,83.6,296.05,0.15,26.1,83,1.54
2025-12-08 22:18:22,3,32.37,35.88,0.27,83.6,296.05,0.15,26.1,83,1.54
2025-12-08 22:23:23,3,32.37,35.88,0.27,83.6,296.05,0.15,26.1,83,1.54
2025-12-08 22:28:23,3,32.37,35.88,0.27,83.6,296.05,0.15,26.1,83,1.54
2025-12-08 22:33:22,3,32.37,35.88,0.27,83.6,296.05,0.15,26.1,83,1.54
2025-12-08 22:38:24,3,32.37,35.88,0.27,83.6,296.05,0.15,26.1,83,1.03
2025-12-08 22:43:23,3,32.37,35.88,0.27,83.6,296.05,0.15,26.1,83,1.03
2025-12-08 22:48:22,3,32.37,35.88,0.27,83.6,296.05,0.15,26.1,83,1.03
2025-12-09 01:54:08,3,30.83,34.15,0.23,83.49,297.49,0.12,25.1,83,1.54
2025-12-09 01:58:22,3,30.83,34.15,0.23,83.49,297.49,0.12,25.1,83,1.54
2025-12-09 02:03:22,3,31.01,34.4,0.22,82.63,297.69,0.12,25.1,83,1.54
2025-12-09 14:53:21,2,19.64,22.2,0.21,91.05,266.76,0.27,31.1,58,2.57
2025-12-09 14:58:21,2,19.64,22.2,0.21,91.05,266.76,0.27,31.1,58,2.57
2025-12-09 15:03:23,2,20.22,22.63,0.24,91.46,266.08,0.31,31.1,58,2.57
2025-12-09 15:08:21,2,20.22,22.63,0.24,91.46,266.08,0.31,31.1,58,2.57
2025-12-09 15:13:21,2,20.22,22.63,0.24,91.46,266.08,0.31,31.1,58,2.57
2025-12-09 15:18:22,2,20.22,22.63,0.24,91.46,266.08,0.31,30.1,62,1.54
2025-12-09 15:23:21,2,20.22,22.63,0.24,91.46,266.08,0.31,30.1,62,1.54
2025-12-09 15:28:21,2,20.22,22.63,0.24,91.46,266.08,0.31,30.1,62,1.54
2025-12-09 16:08:22,2,20.24,22.42,0.27,91.49,265.67,0.33,30.1,62,1.54
2025-12-09 16:13:22,2,20.24,22.42,0.27,91.49,265.67,0.33,30.1,62,1.54
2025-12-09 16:18:22,2,20.24,22.42,0.27,91.49,265.67,0.33,30.1,62,1.54
2025-12-09 16:23:22,2,20.24,22.42,0.27,91.49,265.67,0.33,30.1,62,1.54
2025-12-09 16:38:36,2,20.24,22.42,0.27,91.49,265.67,0.33,29.1,70,1.03
2025-12-09 16:43:22,2,20.24,22.42,0.27,91.49,265.67,0.33,29.1,70,1.03
2025-12-09 16:48:25,2,20.24,22.42,0.27,91.49,265.67,0.33,29.1,70,1.03
2025-12-09 16:53:22,2,20.24,22.42,0.27,91.49,265.67,0.33,29.1,70,1.03
2025-12-09 17:03:25,2,19.6,21.52,0.3,91.17,262.35,0.32,29.1,70,1.03
2025-12-09 17:08:22,2,19.6,21.52,0.3,91.17,262.35,0.32,29.1,70,1.03
2025-12-09 17:13:23,2,19.6,21.52,0.3,91.17,262.35,0.32,29.1,70,1.03
2025-12-09 20:28:23,2,16.79,18.23,0.24,89.31,234.31,0.27,27.1,89,1.03
2025-12-09 20:32:34,2,16.79,18.23,0.24,89.31,234.31,0.27,27.1,89,1.03
2025-12-09 20:33:22,2,16.79,18.23,0.24,89.31,234.31,0.27,27.1,89,1.03
2025-12-09 23:38:39,2,17.9,19.2,0.26,89.78,240.24,0.32,27.1,83,1.54
2025-12-09 23:42:34,2,17.9,19.2,0.26,89.78,240.24,0.32,27.1,83,1.54
2025-12-09 23:43:22,2,17.9,19.2,0.26,89.78,240.24,0.32,27.1,83,1.54
2025-12-09 23:47:33,2,17.9,19.2,0.26,89.78,240.24,0.32,27.1,83,1.54
2025-12-09 23:48:22,2,17.9,19.2,0.26,89.78,240.24,0.32,27.1,83,1.54
2025-12-10 08:42:34,3,28.66,34.98,1.95,67.46,431.8,1.1,25.1,73,1.54
2025-12-10 08:43:22,3,28.66,34.98,1.95,67.46,431.8,1.1,25.1,73,1.54
2025-12-10 08:47:33,3,28.66,34.98,1.95,67.46,431.8,1.1,25.1,73,1.54
2025-12-10 08:48:22,3,28.66,34.98,1.95,67.46,431.8,1.1,25.1,73,1.54
2025-12-10 08:52:33,3,28.66,34.98,1.95,67.46,431.8,1.1,25.1,73,1.54
2025-12-10 08:53:22,3,28.66,34.98,1.95,67.46,431.8,1.1,25.1,73,1.54
2025-12-10 08:57:33,3,28.66,34.98,1.95,67.46,431.8,1.1,25.1,73,1.54
2025-12-10 08:58:23,3,28.66,34.98,1.95,67.46,431.8,1.1,25.1,73,1.54
2025-12-10 09:02:33,3,28.66,34.98,1.95,67.46,431.8,1.1,25.1,73,1.54
2025-12-10 09:03:22,3,28.66,34.98,1.95,67.46,431.8,1.1,25.1,73,1.54
2025-12-10 09:07:34,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:08:21,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:12:33,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:13:21,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:17:33,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:18:21,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:22:33,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:23:21,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:27:34,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:28:27,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:32:33,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:33:23,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:37:34,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:38:23,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,1.03
2025-12-10 09:42:34,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,2.06
2025-12-10 09:43:22,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,2.06
2025-12-10 09:47:33,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,2.06
2025-12-10 09:48:22,3,29.87,35.92,1.57,77.32,419.17,1.24,26.1,69,2.06
2025-12-10 10:06:37,3,27.71,31.67,0.7,91.95,332.7,1.03,26.11,69,2.06
2025-12-10 10:07:33,3,27.71,31.67,0.7,91.95,332.7,1.03,26.11,69,2.06
2025-12-10 10:08:22,3,27.71,31.67,0.7,91.95,332.7,1.03,27.1,69,3.09
2025-12-10 10:12:34,3,27.71,31.67,0.7,91.95,332.7,1.03,27.1,69,3.09
2025-12-10 10:13:22,3,27.71,31.67,0.7,91.95,332.7,1.03,27.1,69,3.09
2025-12-10 12:34:53,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 12:37:33,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 12:38:21,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 12:42:33,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 12:43:21,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 12:47:33,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 12:48:21,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 12:52:33,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 12:53:21,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 12:57:33,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 12:58:21,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 13:02:33,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 13:03:21,3,29.39,33.23,0.31,99.49,283.45,0.7,30.1,45,1.54
2025-12-10 13:07:37,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:08:22,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:12:33,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:13:22,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:17:33,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:18:21,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:22:33,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:23:21,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:27:33,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:28:21,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:32:33,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:33:21,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:37:33,3,30.53,34.37,0.28,101.45,273.72,0.66,30.1,45,2.06
2025-12-10 13:38:21,3,30.53,34.37,0.28,101.45,273.72,0.66,31.1,42,3.09
2025-12-10 13:42:33,3,30.53,34.37,0.28,101.45,273.72,0.66,31.1,42,3.09
2025-12-10 13:43:21,3,30.53,34.37,0.28,101.45,273.72,0.66,31.1,42,3.09
2025-12-10 13:47:33,3,30.53,34.37,0.28,101.45,273.72,0.66,31.1,42,3.09
2025-12-10 13:48:21,3,30.53,34.37,0.28,101.45,273.72,0.66,31.1,42,3.09
2025-12-10 13:52:33,3,30.53,34.37,0.28,101.45,273.72,0.66,31.1,42,3.09
2025-12-10 13:53:21,3,30.53,34.37,0.28,101.45,273.72,0.66,31.1,42,3.09
2025-12-10 13:57:34,3,30.53,34.37,0.28,101.45,273.72,0.66,31.1,42,3.09
2025-12-10 13:58:21,3,30.53,34.37,0.28,101.45,273.72,0.66,31.1,42,3.09
2025-12-10 14:02:34,3,30.53,34.37,0.28,101.45,273.72,0.66,31.1,42,3.09
2025-12-10 14:03:21,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,3.09
2025-12-10 14:07:33,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,3.09
2025-12-10 14:08:21,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,3.09
2025-12-10 14:12:33,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
2025-12-10 14:13:21,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
2025-12-10 14:17:33,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
2025-12-10 14:18:21,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
2025-12-10 14:22:33,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
2025-12-10 14:23:21,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
2025-12-10 14:32:33,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
2025-12-10 14:33:22,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
2025-12-10 14:37:34,3,30.81,34.28,0.27,103.2,265.09,0.63,31.1,42,2.57
